time,weighedTemp_solar,totalCap_solar,capUnc_solar,totalStation_solar,stationUnc_solar
2019-03-08 17:00:00-08:00,12.693490743455852,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-08 16:00:00-08:00,13.717159005041333,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-08 15:00:00-08:00,14.26252010598038,15863.920000000004,0.11352427394994424,784,0.09948979591836735
2019-03-08 14:00:00-08:00,14.04529954774606,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-08 13:00:00-08:00,13.62633019957347,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-08 12:00:00-08:00,13.23308616411904,15863.920000000004,0.10619695510315229,784,0.07270408163265306
2019-03-08 11:00:00-08:00,12.532054261467263,15863.920000000004,0.11519473118876036,784,0.10714285714285714
2019-03-08 10:00:00-08:00,11.626751251347278,15863.920000000004,0.10635454540870098,784,0.07397959183673469
2019-03-08 09:00:00-08:00,10.47767930817069,15863.920000000004,0.10619695510315229,784,0.07270408163265306
2019-03-08 08:00:00-08:00,9.262823633328676,15863.920000000004,0.10651213571424967,784,0.0778061224489796
2019-03-08 07:00:00-08:00,7.414224759895114,15863.920000000004,0.10619695510315229,784,0.07270408163265306
2019-03-08 06:00:00-08:00,7.222288046795346,15863.920000000002,0.1066300132628001,784,0.09948979591836735
2019-03-08 05:00:00-08:00,7.417807168163054,15863.920000000002,0.09542408181584373,784,0.07015306122448979
2019-03-08 04:00:00-08:00,7.754787973898476,15863.920000000002,0.09542408181584373,784,0.07015306122448979
2019-03-08 03:00:00-08:00,8.481239389874494,15863.920000000004,0.10808803876973659,784,0.07525510204081633
2019-03-08 02:00:00-08:00,8.799749061093756,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-08 01:00:00-08:00,9.439536841867325,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-03-08 00:00:00-08:00,9.689861634615927,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-03-07 23:00:00-08:00,10.129460567137018,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-03-07 22:00:00-08:00,10.555980945560355,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 21:00:00-08:00,10.997983389885007,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-07 20:00:00-08:00,11.557026007421024,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 19:00:00-08:00,12.450604931936343,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 18:00:00-08:00,13.578222317180144,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-07 17:00:00-08:00,15.139325862496754,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 16:00:00-08:00,16.120577201777436,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 15:00:00-08:00,16.620199865947818,15863.920000000002,0.09526649151029505,784,0.06887755102040816
2019-03-07 14:00:00-08:00,16.826933498370305,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 13:00:00-08:00,16.95614631148003,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 12:00:00-08:00,17.169864704455996,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 11:00:00-08:00,16.396776985800805,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 10:00:00-08:00,15.375197015236784,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 09:00:00-08:00,14.314761872574167,15863.920000000002,0.1140619720724764,784,0.08801020408163265
2019-03-07 08:00:00-08:00,12.650738225608173,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 07:00:00-08:00,10.809156576212194,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-07 06:00:00-08:00,10.357484534832576,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 05:00:00-08:00,10.890764179457971,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 04:00:00-08:00,11.542845649187829,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-07 03:00:00-08:00,11.794998703012393,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 02:00:00-08:00,12.15201917301396,15863.920000000002,0.10586286365538906,784,0.06887755102040816
2019-03-07 01:00:00-08:00,12.442741028229216,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-07 00:00:00-08:00,12.865424490923907,15863.920000000002,0.10586286365538906,784,0.06887755102040816
2019-03-06 23:00:00-08:00,13.122479544249833,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 22:00:00-08:00,13.592308793012055,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 21:00:00-08:00,14.075615505204865,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 20:00:00-08:00,14.68914745621257,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 19:00:00-08:00,15.300451990308654,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-06 18:00:00-08:00,16.06759673720818,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-06 17:00:00-08:00,17.463056224412686,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 16:00:00-08:00,18.19711716309337,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 15:00:00-08:00,18.372592255292272,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 14:00:00-08:00,18.16807876235755,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-06 13:00:00-08:00,18.187539896466554,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 12:00:00-08:00,17.880411029125998,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-06 11:00:00-08:00,16.859747715847057,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-06 10:00:00-08:00,15.732871882665792,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-06 09:00:00-08:00,14.258132605704489,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 08:00:00-08:00,12.792897789883533,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-03-06 07:00:00-08:00,11.769430610782962,15863.920000000002,0.11827467612040402,784,0.06887755102040816
2019-03-06 06:00:00-08:00,11.910679832557458,15863.920000000004,0.1079304484641879,784,0.07397959183673469
2019-03-06 05:00:00-08:00,11.937123890778789,15863.920000000002,0.09684239456578196,784,0.0663265306122449
2019-03-06 04:00:00-08:00,11.829783028837188,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-03-06 03:00:00-08:00,11.919399386203134,15863.920000000002,0.10775394732197337,784,0.07142857142857142
2019-03-06 02:00:00-08:00,11.885930215473639,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-03-06 01:00:00-08:00,12.37642309145454,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-06 00:00:00-08:00,12.758067897301135,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 23:00:00-08:00,12.83421016274375,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 22:00:00-08:00,13.261104337727948,15863.920000000004,0.10761526785309052,784,0.06887755102040816
2019-03-05 21:00:00-08:00,14.395029647444934,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 20:00:00-08:00,14.69684958891132,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 19:00:00-08:00,15.124479724700283,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 18:00:00-08:00,15.834353519883345,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-05 17:00:00-08:00,17.269841725219077,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 16:00:00-08:00,17.596517940722027,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 15:00:00-08:00,17.60524004139082,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 14:00:00-08:00,18.7570084937337,15863.920000000004,0.10600784673649385,784,0.07142857142857142
2019-03-05 13:00:00-08:00,18.093287914088922,15863.920000000004,0.10824562907528527,784,0.06760204081632654
2019-03-05 12:00:00-08:00,17.475670768155005,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 11:00:00-08:00,16.21293182590596,15863.920000000004,0.10600784673649385,784,0.07142857142857142
2019-03-05 10:00:00-08:00,15.05220576831391,15863.92,0.12208836151468237,784,0.08418367346938775
2019-03-05 09:00:00-08:00,12.944960863987207,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-05 08:00:00-08:00,10.803354316383915,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-05 07:00:00-08:00,8.698806914817103,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-05 06:00:00-08:00,7.7509230463419305,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 05:00:00-08:00,7.779162772102898,15863.920000000002,0.09495131089919766,784,0.06377551020408163
2019-03-05 04:00:00-08:00,7.880081755108127,15863.920000000002,0.09526649151029505,784,0.06887755102040816
2019-03-05 03:00:00-08:00,8.85542859801279,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 02:00:00-08:00,8.87615572873786,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-05 01:00:00-08:00,9.14973122751418,15863.920000000004,0.10572418418650621,784,0.0663265306122449
