time,weighedTemp_hydro,totalCap_hydro,capUnc_hydro,totalStation_hydro,stationUnc_hydro
2019-04-14 06:00:00-07:00,10.182523923638831,16126.970000000005,0.11998162085004185,282,0.14893617021276595
2019-04-14 05:00:00-07:00,10.218589282683602,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-14 04:00:00-07:00,10.583271634418388,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-14 03:00:00-07:00,11.057964811837149,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-14 02:00:00-07:00,11.989047571375393,16126.970000000001,0.12046962324602822,282,0.14893617021276595
2019-04-14 01:00:00-07:00,12.260861081360618,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-14 00:00:00-07:00,12.820969773964944,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 23:00:00-07:00,14.172930828259725,16126.970000000001,0.16067742421546014,282,0.1702127659574468
2019-04-13 22:00:00-07:00,14.67180452689822,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 21:00:00-07:00,16.068262557561578,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 20:00:00-07:00,17.631471245442782,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 19:00:00-07:00,19.582928860942815,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-13 18:00:00-07:00,20.855960561569876,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-13 17:00:00-07:00,21.5975578381313,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-13 16:00:00-07:00,21.767045827773604,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-13 15:00:00-07:00,21.694768383965926,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 14:00:00-07:00,20.947514614426325,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 13:00:00-07:00,19.950103133730185,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 12:00:00-07:00,18.741814064945437,16126.970000000003,0.1406501035222363,282,0.18439716312056736
2019-04-13 11:00:00-07:00,17.517906043728136,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-13 10:00:00-07:00,15.800908284155891,16126.970000000003,0.12587981499314502,282,0.1524822695035461
