Time,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh
2019-12-30 23:00:00-08:00,1042,301,12230,2272,90,701,7,990
2019-12-30 22:00:00-08:00,1387,497,12494,2273,91,706,7,930
2019-12-30 21:00:00-08:00,1493,723,12864,2272,91,733,7,753
2019-12-30 20:00:00-08:00,1475,816,13280,2272,46,731,7,615
2019-12-30 19:00:00-08:00,1469,865,13550,2273,90,736,7,556
2019-12-30 18:00:00-08:00,1649,874,13702,2273,91,738,7,660
2019-12-30 17:00:00-08:00,1277,401,13419,2273,90,727,1177,609
2019-12-30 16:00:00-08:00,938,347,11850,2275,92,696,1526,532
2019-12-30 15:00:00-08:00,671,339,9912,2275,91,697,4782,531
2019-12-30 14:00:00-08:00,658,328,9958,2276,91,697,5652,449
2019-12-30 13:00:00-08:00,662,326,9730,2274,91,696,6167,467
2019-12-30 12:00:00-08:00,663,358,9684,2276,80,678,6672,531
2019-12-30 11:00:00-08:00,661,401,10120,2275,48,688,5826,559
2019-12-30 10:00:00-08:00,804,373,11289,2275,46,696,3852,476
2019-12-30 09:00:00-08:00,886,343,11975,2275,83,699,2198,468
2019-12-30 08:00:00-08:00,1129,444,12115,2274,85,704,946,469
2019-12-30 07:00:00-08:00,999,413,11660,2273,90,708,21,457
2019-12-30 06:00:00-08:00,682,276,10641,2276,90,707,5,575
2019-12-30 05:00:00-08:00,659,263,9861,2274,90,707,4,789
2019-12-30 04:00:00-08:00,656,253,9256,2273,90,707,4,847
2019-12-30 03:00:00-08:00,655,247,10010,2274,90,710,4,860
2019-12-30 02:00:00-08:00,659,249,10512,2275,90,703,4,562
2019-12-30 01:00:00-08:00,661,249,10795,2273,91,705,5,512
2019-12-30 00:00:00-08:00,792,226,11194,2274,46,702,5,420
2019-12-29 23:00:00-08:00,952,296,11975,2273,90,705,6,415
2019-12-29 22:00:00-08:00,1253,503,12375,2273,90,734,6,529
2019-12-29 21:00:00-08:00,1393,855,12489,2273,90,735,6,562
2019-12-29 20:00:00-08:00,1360,893,12355,2272,91,738,6,411
2019-12-29 19:00:00-08:00,1467,855,12467,2272,90,736,6,148
2019-12-29 18:00:00-08:00,1522,824,12536,2273,90,737,6,58
2019-12-29 17:00:00-08:00,1412,500,12261,2273,91,739,429,193
2019-12-29 16:00:00-08:00,1043,418,10536,2272,90,735,615,244
2019-12-29 15:00:00-08:00,723,361,9422,2275,46,712,3583,86
2019-12-29 14:00:00-08:00,715,387,8307,2273,91,700,5406,81
2019-12-29 13:00:00-08:00,662,378,7808,2274,91,681,5806,66
2019-12-29 12:00:00-08:00,678,395,8041,2276,90,695,7148,27
2019-12-29 11:00:00-08:00,665,356,7563,2275,90,681,5881,112
2019-12-29 10:00:00-08:00,744,341,7885,2274,91,697,6084,117
2019-12-29 09:00:00-08:00,676,317,8570,2276,91,698,4550,127
2019-12-29 08:00:00-08:00,713,362,9731,2276,90,701,2621,202
2019-12-29 07:00:00-08:00,1017,345,10537,2272,91,705,208,235
2019-12-29 06:00:00-08:00,894,255,10312,2272,90,701,4,226
2019-12-29 05:00:00-08:00,722,244,10242,2273,90,700,4,93
2019-12-29 04:00:00-08:00,662,235,10476,2272,90,702,4,145
2019-12-29 03:00:00-08:00,661,239,10474,2273,90,705,4,169
2019-12-29 02:00:00-08:00,661,246,10480,2274,90,710,4,217
2019-12-29 01:00:00-08:00,666,320,10705,2272,90,710,4,225
2019-12-29 00:00:00-08:00,839,384,11640,2271,90,709,5,195
2019-12-28 23:00:00-08:00,972,423,11680,2272,90,718,5,194
2019-12-28 22:00:00-08:00,1240,568,11925,2274,91,739,5,144
2019-12-28 21:00:00-08:00,1384,833,12088,2274,91,712,5,303
2019-12-28 20:00:00-08:00,1509,929,12148,2272,90,733,5,230
2019-12-28 19:00:00-08:00,1709,884,11838,2271,91,707,5,207
2019-12-28 18:00:00-08:00,1723,777,11863,2271,91,737,5,190
2019-12-28 17:00:00-08:00,1466,511,11234,2270,91,709,1605,200
2019-12-28 16:00:00-08:00,830,340,8639,2270,90,731,2032,332
2019-12-28 15:00:00-08:00,657,314,6290,2273,90,701,6350,496
2019-12-28 14:00:00-08:00,659,302,5563,2273,91,698,7825,493
2019-12-28 13:00:00-08:00,661,414,5434,2271,90,696,8628,530
2019-12-28 12:00:00-08:00,660,439,5417,2272,91,694,8149,552
2019-12-28 11:00:00-08:00,661,366,5882,2273,91,691,8450,428
2019-12-28 10:00:00-08:00,659,382,5688,2270,90,697,8064,356
2019-12-28 09:00:00-08:00,659,373,6740,2274,91,703,7858,384
2019-12-28 08:00:00-08:00,717,420,9012,2273,90,705,3778,467
2019-12-28 07:00:00-08:00,948,406,10618,2272,90,703,173,537
2019-12-28 06:00:00-08:00,781,302,9791,2270,90,706,4,640
2019-12-28 05:00:00-08:00,663,262,10313,2271,91,700,4,656
2019-12-28 04:00:00-08:00,660,260,10386,2273,91,702,5,576
2019-12-28 03:00:00-08:00,658,256,10863,2271,91,706,4,358
2019-12-28 02:00:00-08:00,659,256,10846,2272,91,706,4,315
2019-12-28 01:00:00-08:00,729,255,11724,2272,90,702,4,309
2019-12-28 00:00:00-08:00,799,185,12047,2271,91,705,4,612
2019-12-27 23:00:00-08:00,1064,218,12509,2271,91,705,5,362
2019-12-27 22:00:00-08:00,1445,392,12788,2270,91,708,5,193
2019-12-27 21:00:00-08:00,1561,653,13235,2271,90,712,5,380
2019-12-27 20:00:00-08:00,1603,742,13259,2271,91,735,5,509
2019-12-27 19:00:00-08:00,1640,758,13006,2269,91,736,6,897
2019-12-27 18:00:00-08:00,1511,743,12866,2269,91,743,10,1121
2019-12-27 17:00:00-08:00,1164,549,12614,2267,91,701,46,696
2019-12-27 16:00:00-08:00,715,361,10446,2268,91,704,2101,804
2019-12-27 15:00:00-08:00,660,336,8882,2270,91,697,6299,1011
2019-12-27 14:00:00-08:00,662,329,8323,2270,91,684,7845,1181
2019-12-27 13:00:00-08:00,665,347,8507,2270,51,680,7527,1500
2019-12-27 12:00:00-08:00,662,417,7977,2271,90,685,7656,1624
2019-12-27 11:00:00-08:00,661,429,7885,2270,90,707,7440,1564
2019-12-27 10:00:00-08:00,661,447,8371,2267,91,708,6923,1546
2019-12-27 09:00:00-08:00,670,460,10456,2268,48,708,5305,1254
2019-12-27 08:00:00-08:00,962,454,12336,2270,90,708,2164,1341
2019-12-27 07:00:00-08:00,1156,419,11579,2270,90,707,57,940
2019-12-27 06:00:00-08:00,884,315,11093,2271,91,710,4,1089
2019-12-27 05:00:00-08:00,679,286,10978,2270,91,709,4,1358
2019-12-27 04:00:00-08:00,660,275,11399,2269,91,704,4,1115
2019-12-27 03:00:00-08:00,658,288,11406,2269,46,706,4,748
2019-12-27 02:00:00-08:00,658,288,11576,2271,90,705,4,684
2019-12-27 01:00:00-08:00,679,277,11348,2270,91,706,4,814
2019-12-27 00:00:00-08:00,909,246,11912,2269,90,706,8,725
2019-12-26 23:00:00-08:00,1139,315,12828,2272,90,731,8,1069
2019-12-26 22:00:00-08:00,1338,437,13914,2269,91,737,8,1177
2019-12-26 21:00:00-08:00,1458,527,14113,2271,90,736,8,1233
2019-12-26 20:00:00-08:00,1513,582,14064,2269,90,731,8,1093
2019-12-26 19:00:00-08:00,1451,846,14450,2269,90,734,0,995
2019-12-26 18:00:00-08:00,1439,767,14436,2270,91,737,0,863
2019-12-26 17:00:00-08:00,1214,423,14678,2271,92,738,4,731
2019-12-26 16:00:00-08:00,1136,344,12707,2269,91,704,738,742
2019-12-26 15:00:00-08:00,1086,334,11752,2272,91,707,2271,920
2019-12-26 14:00:00-08:00,1062,334,11609,2270,92,706,2351,1087
2019-12-26 13:00:00-08:00,1137,340,11214,2270,91,704,2451,1192
2019-12-26 12:00:00-08:00,1367,331,11176,2270,92,702,2425,1274
2019-12-26 11:00:00-08:00,1390,333,11841,2271,91,705,1831,1147
2019-12-26 10:00:00-08:00,1390,454,12044,2272,90,702,1069,1286
2019-12-26 09:00:00-08:00,1366,398,12050,2270,91,702,620,1467
2019-12-26 08:00:00-08:00,1273,400,11630,2271,47,747,299,1536
2019-12-26 07:00:00-08:00,1140,614,10770,2272,46,736,-1,1542
2019-12-26 06:00:00-08:00,897,245,10459,2272,46,729,5,1372
2019-12-26 05:00:00-08:00,656,217,10446,2270,46,709,5,1058
2019-12-26 04:00:00-08:00,655,212,9947,2268,90,700,5,1246
2019-12-26 03:00:00-08:00,658,211,9487,2269,90,699,5,1294
2019-12-26 02:00:00-08:00,657,205,9335,2270,90,703,5,1668
2019-12-26 01:00:00-08:00,658,201,9289,2270,90,700,5,2239
2019-12-26 00:00:00-08:00,657,216,9966,2271,90,707,5,2409
2019-12-25 23:00:00-08:00,776,309,10253,2271,91,725,7,2162
2019-12-25 22:00:00-08:00,891,445,10710,2271,90,734,7,2491
2019-12-25 21:00:00-08:00,956,555,10927,2272,90,757,9,1980
2019-12-25 20:00:00-08:00,1009,770,11065,2272,90,775,9,1175
2019-12-25 19:00:00-08:00,1242,737,10638,2270,91,772,9,1188
2019-12-25 18:00:00-08:00,1451,833,10333,2269,91,774,9,1309
2019-12-25 17:00:00-08:00,1356,524,10698,2270,90,769,406,892
2019-12-25 16:00:00-08:00,1084,371,9973,2270,91,735,561,996
2019-12-25 15:00:00-08:00,751,314,9228,2270,90,712,2322,1363
2019-12-25 14:00:00-08:00,662,315,8940,2270,91,716,4451,1568
2019-12-25 13:00:00-08:00,659,317,8609,2269,90,709,6107,1631
2019-12-25 12:00:00-08:00,661,306,8442,2270,91,708,6127,1700
2019-12-25 11:00:00-08:00,659,308,8597,2274,90,708,6489,1686
2019-12-25 10:00:00-08:00,694,404,8646,2274,90,707,6378,1607
2019-12-25 09:00:00-08:00,681,450,8621,2273,90,723,5948,1303
2019-12-25 08:00:00-08:00,705,417,10049,2273,90,741,1982,1639
2019-12-25 07:00:00-08:00,781,505,10050,2271,90,742,86,1620
2019-12-25 06:00:00-08:00,829,220,9950,2272,91,741,4,1620
2019-12-25 05:00:00-08:00,833,192,9843,2271,91,741,4,1607
2019-12-25 04:00:00-08:00,829,193,9399,2271,91,745,4,1783
2019-12-25 03:00:00-08:00,827,168,9530,2270,91,745,4,1640
2019-12-25 02:00:00-08:00,910,157,9526,2269,90,740,4,1510
2019-12-25 01:00:00-08:00,1143,154,9752,2271,90,709,3,1732
2019-12-25 00:00:00-08:00,1234,229,10021,2271,90,697,3,2090
2019-12-24 23:00:00-08:00,1182,298,10450,2272,90,700,3,2176
2019-12-24 22:00:00-08:00,1184,463,10889,2270,90,696,3,2218
2019-12-24 21:00:00-08:00,1268,481,10873,2269,90,697,3,2348
2019-12-24 20:00:00-08:00,1365,667,10717,2269,90,724,3,2465
2019-12-24 19:00:00-08:00,1540,807,10764,2269,90,725,5,2490
2019-12-24 18:00:00-08:00,1723,736,10942,2269,89,723,5,2626
2019-12-24 17:00:00-08:00,1365,481,11763,2267,91,736,583,2467
2019-12-24 16:00:00-08:00,924,369,10612,2265,47,738,880,2424
2019-12-24 15:00:00-08:00,664,352,9422,2267,91,712,4199,2421
2019-12-24 14:00:00-08:00,658,360,9390,2267,92,708,6440,2306
2019-12-24 13:00:00-08:00,658,377,9266,2267,85,713,6766,2070
2019-12-24 12:00:00-08:00,668,351,9206,2266,48,717,6776,1995
2019-12-24 11:00:00-08:00,769,354,9622,2269,91,739,6448,1463
2019-12-24 10:00:00-08:00,889,387,9307,2269,91,735,5994,1454
2019-12-24 09:00:00-08:00,994,391,9753,2270,90,743,4716,1259
2019-12-24 08:00:00-08:00,1092,403,11641,2272,90,740,2349,953
2019-12-24 07:00:00-08:00,1041,640,12357,2269,90,737,45,1031
2019-12-24 06:00:00-08:00,869,270,11801,2271,90,741,3,875
2019-12-24 05:00:00-08:00,679,227,11377,2271,91,742,3,843
2019-12-24 04:00:00-08:00,657,215,11521,2269,46,740,3,770
2019-12-24 03:00:00-08:00,655,221,11594,2270,90,738,3,843
2019-12-24 02:00:00-08:00,780,205,11036,2261,88,737,3,1009
2019-12-24 01:00:00-08:00,985,214,11425,2256,90,740,3,740
2019-12-24 00:00:00-08:00,1027,219,12302,2257,90,740,5,589
2019-12-23 23:00:00-08:00,1042,420,13323,2258,90,743,5,507
2019-12-23 22:00:00-08:00,1058,744,14145,2257,90,745,6,482
2019-12-23 21:00:00-08:00,1124,883,14235,2259,47,745,6,465
2019-12-23 20:00:00-08:00,1413,1023,14541,2259,89,780,6,428
2019-12-23 19:00:00-08:00,1486,1149,14445,2256,90,782,6,387
2019-12-23 18:00:00-08:00,1510,1066,14432,2256,90,762,6,202
2019-12-23 17:00:00-08:00,1565,675,14043,2258,91,747,336,192
2019-12-23 16:00:00-08:00,1528,433,13192,2258,91,709,430,96
2019-12-23 15:00:00-08:00,1418,307,13409,2258,91,743,889,76
2019-12-23 14:00:00-08:00,1119,306,13129,2257,91,753,1121,264
2019-12-23 13:00:00-08:00,1046,371,13010,2260,48,760,1468,480
2019-12-23 12:00:00-08:00,1010,377,13133,2260,91,763,1779,412
2019-12-23 11:00:00-08:00,974,391,13376,2256,90,743,1817,311
2019-12-23 10:00:00-08:00,1110,454,13455,2258,90,743,1463,523
2019-12-23 09:00:00-08:00,1292,493,12922,2259,91,748,895,916
2019-12-23 08:00:00-08:00,1339,455,12416,2259,90,756,264,1107
2019-12-23 07:00:00-08:00,1049,451,11935,2258,90,792,24,930
2019-12-23 06:00:00-08:00,870,265,11657,2259,90,782,3,1032
2019-12-23 05:00:00-08:00,693,229,11361,2256,91,743,3,1014
2019-12-23 04:00:00-08:00,660,214,11272,2255,91,746,3,771
2019-12-23 03:00:00-08:00,659,213,10706,2254,90,745,4,470
2019-12-23 02:00:00-08:00,659,231,10542,2254,90,739,4,410
2019-12-23 01:00:00-08:00,667,226,10972,2255,90,743,3,618
2019-12-23 00:00:00-08:00,854,230,11320,2254,90,740,4,505
2019-12-22 23:00:00-08:00,989,273,11894,2253,90,750,4,640
2019-12-22 22:00:00-08:00,1286,518,12161,2256,90,753,5,1107
2019-12-22 21:00:00-08:00,1380,659,11762,2253,91,748,5,768
2019-12-22 20:00:00-08:00,1297,973,12439,2254,90,760,5,771
2019-12-22 19:00:00-08:00,1443,1019,12397,2254,91,756,5,1122
2019-12-22 18:00:00-08:00,1530,1031,12358,2256,90,756,5,1133
2019-12-22 17:00:00-08:00,1291,689,11750,2254,90,740,253,1220
2019-12-22 16:00:00-08:00,908,595,11149,2255,90,734,435,1180
2019-12-22 15:00:00-08:00,670,372,10653,2253,90,740,1885,930
2019-12-22 14:00:00-08:00,662,357,9950,2252,91,740,3304,579
2019-12-22 13:00:00-08:00,663,341,9298,2251,91,740,4337,914
2019-12-22 12:00:00-08:00,661,360,9315,2251,90,744,4761,857
2019-12-22 11:00:00-08:00,662,384,9315,2252,91,741,4965,952
2019-12-22 10:00:00-08:00,664,401,9525,2254,90,748,4244,831
2019-12-22 09:00:00-08:00,661,421,10155,2253,91,749,3654,814
2019-12-22 08:00:00-08:00,670,472,10541,2253,90,750,1332,957
2019-12-22 07:00:00-08:00,682,350,10499,2255,90,748,24,875
2019-12-22 06:00:00-08:00,661,372,10206,2240,90,745,4,783
2019-12-22 05:00:00-08:00,661,323,10020,2223,91,749,4,855
2019-12-22 04:00:00-08:00,661,304,9979,2223,90,747,4,664
2019-12-22 03:00:00-08:00,659,223,10155,2202,90,745,4,400
2019-12-22 02:00:00-08:00,659,232,10404,2176,90,743,4,491
2019-12-22 01:00:00-08:00,694,224,10905,2160,90,747,4,760
2019-12-22 00:00:00-08:00,804,223,11139,2154,46,744,4,640
2019-12-21 23:00:00-08:00,917,356,11725,2157,90,744,6,783
2019-12-21 22:00:00-08:00,1038,606,11825,2152,91,742,6,860
2019-12-21 21:00:00-08:00,1111,712,11758,2149,91,756,6,852
2019-12-21 20:00:00-08:00,1227,714,11737,2149,91,751,6,719
2019-12-21 19:00:00-08:00,1435,950,12121,2148,90,756,6,531
2019-12-21 18:00:00-08:00,1376,962,11348,2150,91,756,6,369
2019-12-21 17:00:00-08:00,1179,523,11593,2150,90,749,410,356
2019-12-21 16:00:00-08:00,951,404,10865,2150,91,733,532,259
2019-12-21 15:00:00-08:00,735,301,9739,2152,91,741,2530,238
2019-12-21 14:00:00-08:00,666,290,8142,2126,90,726,4796,290
2019-12-21 13:00:00-08:00,660,291,8126,2098,48,721,5590,286
2019-12-21 12:00:00-08:00,661,271,8217,2066,90,730,5806,345
2019-12-21 11:00:00-08:00,710,306,8707,2036,90,728,5397,441
2019-12-21 10:00:00-08:00,761,328,9165,2006,91,749,4735,417
2019-12-21 09:00:00-08:00,957,345,9415,1974,90,747,3562,404
2019-12-21 08:00:00-08:00,1272,411,10047,1942,90,748,2423,419
2019-12-21 07:00:00-08:00,1294,675,10454,1909,90,773,187,366
2019-12-21 06:00:00-08:00,1168,243,10228,1878,90,747,3,368
2019-12-21 05:00:00-08:00,1094,229,10210,1766,91,749,3,349
2019-12-21 04:00:00-08:00,1092,213,10042,1695,90,749,3,374
2019-12-21 03:00:00-08:00,1131,217,10091,1691,91,741,3,298
2019-12-21 02:00:00-08:00,1226,233,10001,1697,91,739,3,304
2019-12-21 01:00:00-08:00,1379,220,10479,1699,91,743,3,270
2019-12-21 00:00:00-08:00,1464,234,10889,1832,91,745,3,280
2019-12-20 23:00:00-08:00,1608,327,12005,1837,90,773,5,303
2019-12-20 22:00:00-08:00,1771,522,12682,1806,90,775,5,228
2019-12-20 21:00:00-08:00,1800,587,12840,1773,92,764,5,175
2019-12-20 20:00:00-08:00,1788,638,12976,1754,46,764,5,163
2019-12-20 19:00:00-08:00,1795,777,13597,1741,91,761,5,183
2019-12-20 18:00:00-08:00,1793,809,13917,1709,91,763,6,150
2019-12-20 17:00:00-08:00,1742,342,14063,1676,91,741,572,179
2019-12-20 16:00:00-08:00,1402,328,11952,1646,91,729,843,193
2019-12-20 15:00:00-08:00,938,327,10101,1618,91,723,4530,228
2019-12-20 14:00:00-08:00,672,325,9170,1587,91,722,6620,358
2019-12-20 13:00:00-08:00,660,318,8988,1556,91,728,7260,310
2019-12-20 12:00:00-08:00,660,310,9545,1544,91,724,7555,381
2019-12-20 11:00:00-08:00,662,358,8904,1546,91,719,7717,342
2019-12-20 10:00:00-08:00,712,440,9564,1512,90,732,7227,337
2019-12-20 09:00:00-08:00,1089,457,9827,1516,90,739,6936,308
2019-12-20 08:00:00-08:00,1473,478,11552,1516,90,761,4073,353
2019-12-20 07:00:00-08:00,1591,465,12787,1518,90,792,317,422
2019-12-20 06:00:00-08:00,1330,308,11596,1517,48,743,4,424
2019-12-20 05:00:00-08:00,1144,277,11077,1512,90,740,4,434
2019-12-20 04:00:00-08:00,839,276,11112,1492,46,742,4,447
2019-12-20 03:00:00-08:00,811,278,11113,1494,90,742,4,495
2019-12-20 02:00:00-08:00,871,283,11213,1491,90,744,4,481
2019-12-20 01:00:00-08:00,1111,308,11443,1488,46,738,3,423
2019-12-20 00:00:00-08:00,1503,270,12095,1489,91,739,4,484
2019-12-19 23:00:00-08:00,1762,329,12799,1490,46,768,4,425
2019-12-19 22:00:00-08:00,1795,466,13534,1488,91,770,3,410
2019-12-19 21:00:00-08:00,1802,507,14566,1490,91,745,4,385
2019-12-19 20:00:00-08:00,1799,731,14988,1491,90,779,4,342
2019-12-19 19:00:00-08:00,1800,915,15057,1487,91,750,5,309
2019-12-19 18:00:00-08:00,1797,1006,17693,1486,91,749,5,529
2019-12-19 17:00:00-08:00,1692,353,17214,1486,92,737,32,391
2019-12-19 16:00:00-08:00,1252,317,11078,1487,92,726,5879,196
2019-12-19 15:00:00-08:00,783,282,10830,1489,92,709,6341,196
2019-12-19 14:00:00-08:00,660,238,9856,1493,91,706,8282,228
2019-12-19 13:00:00-08:00,663,239,9857,1493,89,702,8621,261
2019-12-19 12:00:00-08:00,664,250,10003,1494,88,704,8555,284
2019-12-19 11:00:00-08:00,712,240,10576,1497,88,713,8766,306
2019-12-19 10:00:00-08:00,924,322,10392,1493,88,721,8599,297
2019-12-19 09:00:00-08:00,1330,338,10749,1497,88,746,7851,281
2019-12-19 08:00:00-08:00,1743,358,12994,1488,88,792,4139,254
2019-12-19 07:00:00-08:00,1800,351,13927,1496,88,794,299,220
2019-12-19 06:00:00-08:00,1779,205,13193,1516,89,779,4,353
2019-12-19 05:00:00-08:00,1713,174,12027,1514,89,745,3,537
2019-12-19 04:00:00-08:00,1626,178,12115,1507,88,746,3,466
2019-12-19 03:00:00-08:00,1628,184,11703,1486,88,747,3,901
2019-12-19 02:00:00-08:00,1711,191,11918,1338,88,777,3,782
2019-12-19 01:00:00-08:00,1751,187,12404,1300,89,764,3,640
2019-12-19 00:00:00-08:00,1773,152,13132,1300,47,757,3,898
2019-12-18 23:00:00-08:00,1800,179,13584,1301,90,786,5,894
2019-12-18 22:00:00-08:00,1778,303,14832,1303,90,788,5,804
2019-12-18 21:00:00-08:00,1778,519,15715,1304,91,793,5,949
2019-12-18 20:00:00-08:00,1776,604,16543,1300,91,770,5,1170
2019-12-18 19:00:00-08:00,1775,720,16682,1302,83,793,6,659
2019-12-18 18:00:00-08:00,1774,878,17801,1306,91,801,5,532
2019-12-18 17:00:00-08:00,1766,378,17263,1302,92,798,927,398
2019-12-18 16:00:00-08:00,1708,354,15377,1300,65,742,1094,462
2019-12-18 15:00:00-08:00,1436,351,14731,1301,56,743,3565,443
2019-12-18 14:00:00-08:00,1247,352,14592,1287,57,744,3866,260
2019-12-18 13:00:00-08:00,1121,348,14038,1299,58,702,4658,239
2019-12-18 12:00:00-08:00,1217,364,13446,1294,91,718,4847,225
2019-12-18 11:00:00-08:00,1618,377,13475,1295,90,731,5463,212
2019-12-18 10:00:00-08:00,1720,399,13892,1290,86,721,3997,344
2019-12-18 09:00:00-08:00,1724,422,14130,1246,91,747,3621,445
2019-12-18 08:00:00-08:00,1776,368,14199,1211,90,795,2242,409
2019-12-18 07:00:00-08:00,1784,335,15199,1167,91,787,274,444
2019-12-18 06:00:00-08:00,1796,199,14016,1140,90,795,4,367
2019-12-18 05:00:00-08:00,1722,177,12858,1141,90,785,3,348
2019-12-18 04:00:00-08:00,1626,166,12436,1140,90,753,3,355
2019-12-18 03:00:00-08:00,1628,166,11894,1140,90,751,3,389
2019-12-18 02:00:00-08:00,1722,191,11837,1140,90,751,4,692
2019-12-18 01:00:00-08:00,1744,237,12050,1140,91,771,4,810
2019-12-18 00:00:00-08:00,1743,177,13187,1139,90,784,4,1058
2019-12-17 23:00:00-08:00,1772,442,13991,1140,91,782,4,1135
2019-12-17 22:00:00-08:00,1797,561,15067,1140,90,789,-4,1309
2019-12-17 21:00:00-08:00,1793,734,15937,1140,91,790,-3,1354
2019-12-17 20:00:00-08:00,1788,952,16462,1139,90,784,-3,1292
2019-12-17 19:00:00-08:00,1796,919,16435,1139,91,785,-3,1192
2019-12-17 18:00:00-08:00,1791,557,16193,1140,91,789,-1,1348
2019-12-17 17:00:00-08:00,1764,450,16653,1140,91,778,548,1250
2019-12-17 16:00:00-08:00,1638,179,14528,1139,91,745,708,952
2019-12-17 15:00:00-08:00,1165,324,13060,1140,91,742,2889,1143
2019-12-17 14:00:00-08:00,974,320,11788,1122,91,726,5170,1340
2019-12-17 13:00:00-08:00,939,319,10729,1106,91,723,6843,1243
2019-12-17 12:00:00-08:00,988,315,10915,1105,91,723,7142,1024
2019-12-17 11:00:00-08:00,1199,322,11162,1107,90,729,7585,779
2019-12-17 10:00:00-08:00,1325,358,11695,1106,90,723,6986,829
2019-12-17 09:00:00-08:00,1581,405,11992,1106,91,761,5853,548
2019-12-17 08:00:00-08:00,1707,435,14076,1106,90,787,3104,716
2019-12-17 07:00:00-08:00,1795,363,14894,1106,91,800,353,775
2019-12-17 06:00:00-08:00,1772,219,13486,1107,90,809,5,888
2019-12-17 05:00:00-08:00,1719,204,12072,1105,90,761,4,789
2019-12-17 04:00:00-08:00,1493,186,11735,1106,90,753,4,729
2019-12-17 03:00:00-08:00,1482,180,11642,1104,90,771,-6,778
2019-12-17 02:00:00-08:00,1518,194,11637,1105,90,777,-5,970
2019-12-17 01:00:00-08:00,1731,204,12175,1103,90,751,-5,837
2019-12-17 00:00:00-08:00,1626,244,12761,1103,90,762,-4,636
2019-12-16 23:00:00-08:00,1748,267,14053,1105,90,767,-2,654
2019-12-16 22:00:00-08:00,1766,333,15212,1105,91,784,-2,696
2019-12-16 21:00:00-08:00,1795,463,15919,1104,91,788,-1,838
2019-12-16 20:00:00-08:00,1800,643,16619,1106,91,788,-1,785
2019-12-16 19:00:00-08:00,1798,735,16485,1102,91,793,-1,863
2019-12-16 18:00:00-08:00,1792,866,16568,1102,91,787,-1,805
2019-12-16 17:00:00-08:00,1618,371,16199,1104,91,745,16,805
2019-12-16 16:00:00-08:00,1306,363,12681,1104,91,716,1190,863
2019-12-16 15:00:00-08:00,846,362,10637,1103,90,744,5973,1117
2019-12-16 14:00:00-08:00,657,344,9547,1104,91,723,8918,1148
2019-12-16 13:00:00-08:00,657,341,9328,1104,91,721,8921,1202
2019-12-16 12:00:00-08:00,660,209,9469,1105,51,720,8614,1231
2019-12-16 11:00:00-08:00,659,222,9272,1106,51,723,9039,962
2019-12-16 10:00:00-08:00,781,213,9590,1103,90,723,9026,895
2019-12-16 09:00:00-08:00,1228,203,10626,1103,51,749,7612,578
2019-12-16 08:00:00-08:00,1666,218,12593,1104,90,786,4422,435
2019-12-16 07:00:00-08:00,1756,375,13908,1104,90,785,333,351
2019-12-16 06:00:00-08:00,1579,315,12606,1105,90,798,4,405
2019-12-16 05:00:00-08:00,1320,296,11450,1106,90,791,4,351
2019-12-16 04:00:00-08:00,1084,268,10927,1104,91,782,-6,298
2019-12-16 03:00:00-08:00,1082,253,10555,1104,90,782,-6,259
2019-12-16 02:00:00-08:00,1098,261,10626,1103,91,777,-5,259
2019-12-16 01:00:00-08:00,1206,274,10837,1103,90,783,-5,262
2019-12-16 00:00:00-08:00,1418,282,11222,1105,89,785,-2,428
2019-12-15 23:00:00-08:00,1665,304,11519,1106,90,787,-2,867
2019-12-15 22:00:00-08:00,1756,404,11941,1103,90,774,-2,1133
2019-12-15 21:00:00-08:00,1802,450,12712,1103,90,763,0,1063
2019-12-15 20:00:00-08:00,1665,593,12764,1103,90,778,0,1520
2019-12-15 19:00:00-08:00,1520,732,12476,1102,90,779,1,1844
2019-12-15 18:00:00-08:00,1445,673,11868,1103,90,777,1,2440
2019-12-15 17:00:00-08:00,1277,380,11662,1102,90,769,24,2768
2019-12-15 16:00:00-08:00,830,331,9367,1102,90,733,1539,2703
2019-12-15 15:00:00-08:00,662,305,6842,1102,91,716,6854,2329
2019-12-15 14:00:00-08:00,662,309,7217,1102,90,691,7737,2379
2019-12-15 13:00:00-08:00,662,313,6880,1103,89,690,8159,2347
2019-12-15 12:00:00-08:00,664,290,6378,1104,90,689,8213,2546
2019-12-15 11:00:00-08:00,665,284,6573,1138,90,689,8335,2690
2019-12-15 10:00:00-08:00,667,305,5988,1137,90,693,8413,2623
2019-12-15 09:00:00-08:00,666,318,6026,1138,91,702,7286,2767
2019-12-15 08:00:00-08:00,668,337,7680,1137,90,738,3991,2647
2019-12-15 07:00:00-08:00,761,307,9104,1137,91,734,313,2727
2019-12-15 06:00:00-08:00,701,263,9310,1138,91,735,5,2612
2019-12-15 05:00:00-08:00,665,263,9165,1137,90,736,4,2541
2019-12-15 04:00:00-08:00,666,260,8905,1137,91,734,5,2615
2019-12-15 03:00:00-08:00,661,260,8918,1137,91,727,4,2848
2019-12-15 02:00:00-08:00,658,250,8806,1137,91,720,5,3193
2019-12-15 01:00:00-08:00,660,283,9045,1136,90,721,4,3518
2019-12-15 00:00:00-08:00,697,349,9478,1136,91,728,7,3692
